web-scraper-order,web-scraper-start-url,team,team-href,name,idade,valorMercado,numero,posicao,equipa
"1668168887-1066","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","Boavista FC","https://www.transfermarkt.pt/boavista-porto-fc/startseite/verein/2503/saison_id/2021","Gustavo Sauer","30/04/1993 (28)","2,50 M €","-","Extremo Direito","Boavista FC"
"1668168887-1067","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","Boavista FC","https://www.transfermarkt.pt/boavista-porto-fc/startseite/verein/2503/saison_id/2021","Tiago Morais","03/09/2003 (17)","500 mil €","73","Extremo Direito","Boavista FC"
"1668168887-1068","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","Boavista FC","https://www.transfermarkt.pt/boavista-porto-fc/startseite/verein/2503/saison_id/2021","","20/01/2000 (21)","500 mil €","77","Extremo Direito","Boavista FC"
"1668168887-1069","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","Boavista FC","https://www.transfermarkt.pt/boavista-porto-fc/startseite/verein/2503/saison_id/2021","","04/03/1998 (23)","5,00 M €","9","Ponta de Lança","Boavista FC"
"1668168887-1070","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","Boavista FC","https://www.transfermarkt.pt/boavista-porto-fc/startseite/verein/2503/saison_id/2021","Yusupha Njie","03/01/1994 (27)","800 mil €","11","Ponta de Lança","Boavista FC"
"1668168887-1071","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","Boavista FC","https://www.transfermarkt.pt/boavista-porto-fc/startseite/verein/2503/saison_id/2021","","18/06/2002 (19)","500 mil €","27","Ponta de Lança","Boavista FC"
"1668168887-1072","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","Boavista FC","https://www.transfermarkt.pt/boavista-porto-fc/startseite/verein/2503/saison_id/2021","","12/02/1998 (23)","150 mil €","-","Ponta de Lança","Boavista FC"
"1668168887-1073","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","Boavista FC","https://www.transfermarkt.pt/boavista-porto-fc/startseite/verein/2503/saison_id/2021","Martim Tavares","10/11/2003 (17)","","-","Ponta de Lança","Boavista FC"
"1668168891-1074","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","FC Famalicão","https://www.transfermarkt.pt/fc-famalicao/startseite/verein/3329/saison_id/2021","Luiz Júnior","14/01/2001 (20)","3,00 M €","31","Guarda-Redes","FC Famalicão"
"1668168891-1075","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","FC Famalicão","https://www.transfermarkt.pt/fc-famalicao/startseite/verein/3329/saison_id/2021","Ivan Zlobin","07/03/1997 (24)","400 mil €","1","Guarda-Redes","FC Famalicão"
"1668168891-1076","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","FC Famalicão","https://www.transfermarkt.pt/fc-famalicao/startseite/verein/3329/saison_id/2021","","13/01/1997 (24)","200 mil €","13","Guarda-Redes","FC Famalicão"
"1668168891-1077","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","FC Famalicão","https://www.transfermarkt.pt/fc-famalicao/startseite/verein/3329/saison_id/2021","","09/09/2001 (19)","3,00 M €","43","Defesa Central","FC Famalicão"
"1668168891-1078","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","FC Famalicão","https://www.transfermarkt.pt/fc-famalicao/startseite/verein/3329/saison_id/2021","Riccieli","17/09/1998 (22)","1,50 M €","15","Defesa Central","FC Famalicão"
"1668168891-1079","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","FC Famalicão","https://www.transfermarkt.pt/fc-famalicao/startseite/verein/3329/saison_id/2021","","03/06/1997 (24)","1,00 M €","-","Defesa Central","FC Famalicão"
"1668168891-1080","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","FC Famalicão","https://www.transfermarkt.pt/fc-famalicao/startseite/verein/3329/saison_id/2021","","05/01/1999 (22)","1,00 M €","2","Defesa Central","FC Famalicão"
"1668168891-1081","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","FC Famalicão","https://www.transfermarkt.pt/fc-famalicao/startseite/verein/3329/saison_id/2021","","15/02/1996 (25)","700 mil €","19","Defesa Central","FC Famalicão"
"1668168891-1082","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","FC Famalicão","https://www.transfermarkt.pt/fc-famalicao/startseite/verein/3329/saison_id/2021","","10/05/1999 (22)","600 mil €","4","Defesa Central","FC Famalicão"
"1668168891-1083","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","FC Famalicão","https://www.transfermarkt.pt/fc-famalicao/startseite/verein/3329/saison_id/2021","Fábio Baldé","03/05/2000 (21)","75 mil €","-","Defesa Central","FC Famalicão"
"1668168891-1084","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","FC Famalicão","https://www.transfermarkt.pt/fc-famalicao/startseite/verein/3329/saison_id/2021","Francisco Saldanha","19/03/2001 (20)","","-","Defesa Central","FC Famalicão"
"1668168891-1085","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","FC Famalicão","https://www.transfermarkt.pt/fc-famalicao/startseite/verein/3329/saison_id/2021","","09/01/1997 (24)","1,50 M €","5","Lateral Esquerdo","FC Famalicão"
"1668168891-1086","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","FC Famalicão","https://www.transfermarkt.pt/fc-famalicao/startseite/verein/3329/saison_id/2021","","26/04/1997 (24)","700 mil €","-","Lateral Esquerdo","FC Famalicão"
"1668168891-1087","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","FC Famalicão","https://www.transfermarkt.pt/fc-famalicao/startseite/verein/3329/saison_id/2021","","03/10/1989 (31)","200 mil €","3","Lateral Esquerdo","FC Famalicão"
"1668168891-1088","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","FC Famalicão","https://www.transfermarkt.pt/fc-famalicao/startseite/verein/3329/saison_id/2021","Abdul Ibrahim","13/01/1999 (22)","100 mil €","-","Lateral Esquerdo","FC Famalicão"
"1668168891-1089","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","FC Famalicão","https://www.transfermarkt.pt/fc-famalicao/startseite/verein/3329/saison_id/2021","","07/01/1997 (24)","1,00 M €","22","Lateral Direito","FC Famalicão"
"1668168891-1090","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","FC Famalicão","https://www.transfermarkt.pt/fc-famalicao/startseite/verein/3329/saison_id/2021","Diogo Figueiras","01/07/1991 (30)","700 mil €","90","Lateral Direito","FC Famalicão"
"1668168891-1091","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","FC Famalicão","https://www.transfermarkt.pt/fc-famalicao/startseite/verein/3329/saison_id/2021","","05/02/1998 (23)","400 mil €","-","Lateral Direito","FC Famalicão"
"1668168891-1092","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","FC Famalicão","https://www.transfermarkt.pt/fc-famalicao/startseite/verein/3329/saison_id/2021","Manuel Ugarte","11/04/2001 (20)","15,00 M €","-","Médio Defensivo","FC Famalicão"
"1668168891-1093","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","FC Famalicão","https://www.transfermarkt.pt/fc-famalicao/startseite/verein/3329/saison_id/2021","","30/03/2000 (21)","4,50 M €","12","Médio Defensivo","FC Famalicão"
"1668168891-1094","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","FC Famalicão","https://www.transfermarkt.pt/fc-famalicao/startseite/verein/3329/saison_id/2021","","15/05/1997 (24)","2,50 M €","6","Médio Defensivo","FC Famalicão"
"1668168891-1095","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","FC Famalicão","https://www.transfermarkt.pt/fc-famalicao/startseite/verein/3329/saison_id/2021","Ryan Teague","24/01/2002 (19)","200 mil €","-","Médio Defensivo","FC Famalicão"
"1668168891-1096","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","FC Famalicão","https://www.transfermarkt.pt/fc-famalicao/startseite/verein/3329/saison_id/2021","Benny Silva","31/05/2001 (20)","50 mil €","-","Médio Defensivo","FC Famalicão"
"1668168891-1097","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","FC Famalicão","https://www.transfermarkt.pt/fc-famalicao/startseite/verein/3329/saison_id/2021","Pêpê","20/05/1997 (24)","3,50 M €","88","Médio Centro","FC Famalicão"
"1668168891-1098","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","FC Famalicão","https://www.transfermarkt.pt/fc-famalicao/startseite/verein/3329/saison_id/2021","","28/06/1998 (23)","300 mil €","-","Médio Centro","FC Famalicão"
"1668168891-1099","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","FC Famalicão","https://www.transfermarkt.pt/fc-famalicao/startseite/verein/3329/saison_id/2021","Andrija Lukovic","24/10/1994 (26)","250 mil €","-","Médio Centro","FC Famalicão"
"1668168891-1100","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","FC Famalicão","https://www.transfermarkt.pt/fc-famalicao/startseite/verein/3329/saison_id/2021","João Neto","21/05/2003 (18)","250 mil €","-","Médio Centro","FC Famalicão"
"1668168891-1101","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","FC Famalicão","https://www.transfermarkt.pt/fc-famalicao/startseite/verein/3329/saison_id/2021","","30/12/2002 (18)","2,00 M €","8","Médio Ofensivo","FC Famalicão"
"1668168891-1102","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","FC Famalicão","https://www.transfermarkt.pt/fc-famalicao/startseite/verein/3329/saison_id/2021","","18/01/1993 (28)","2,00 M €","28","Médio Ofensivo","FC Famalicão"
"1668168891-1103","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","FC Famalicão","https://www.transfermarkt.pt/fc-famalicao/startseite/verein/3329/saison_id/2021","","19/03/1999 (22)","500 mil €","20","Médio Ofensivo","FC Famalicão"
"1668168891-1104","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","FC Famalicão","https://www.transfermarkt.pt/fc-famalicao/startseite/verein/3329/saison_id/2021","","23/08/2000 (20)","200 mil €","30","Médio Ofensivo","FC Famalicão"
"1668168891-1105","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","FC Famalicão","https://www.transfermarkt.pt/fc-famalicao/startseite/verein/3329/saison_id/2021","Lucas Henrique","14/06/2000 (21)","","-","Médio Ofensivo","FC Famalicão"
"1668168891-1106","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","FC Famalicão","https://www.transfermarkt.pt/fc-famalicao/startseite/verein/3329/saison_id/2021","","01/02/2001 (20)","5,00 M €","9","Extremo Esquerdo","FC Famalicão"
"1668168891-1107","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","FC Famalicão","https://www.transfermarkt.pt/fc-famalicao/startseite/verein/3329/saison_id/2021","Iván Jaime","26/09/2000 (20)","1,00 M €","10","Extremo Esquerdo","FC Famalicão"
"1668168891-1108","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","FC Famalicão","https://www.transfermarkt.pt/fc-famalicao/startseite/verein/3329/saison_id/2021","","07/03/1997 (24)","1,00 M €","11","Extremo Esquerdo","FC Famalicão"
"1668168891-1109","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","FC Famalicão","https://www.transfermarkt.pt/fc-famalicao/startseite/verein/3329/saison_id/2021","","24/04/2000 (21)","250 mil €","21","Extremo Esquerdo","FC Famalicão"
"1668168891-1110","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","FC Famalicão","https://www.transfermarkt.pt/fc-famalicao/startseite/verein/3329/saison_id/2021","Ivo Rodrigues","30/03/1995 (26)","1,50 M €","7","Extremo Direito","FC Famalicão"
"1668168891-1111","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","FC Famalicão","https://www.transfermarkt.pt/fc-famalicao/startseite/verein/3329/saison_id/2021","","19/02/1997 (24)","1,20 M €","91","Extremo Direito","FC Famalicão"
"1668168891-1112","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","FC Famalicão","https://www.transfermarkt.pt/fc-famalicao/startseite/verein/3329/saison_id/2021","","16/12/2002 (18)","200 mil €","14","Extremo Direito","FC Famalicão"
"1668168891-1113","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","FC Famalicão","https://www.transfermarkt.pt/fc-famalicao/startseite/verein/3329/saison_id/2021","","15/05/2001 (20)","200 mil €","75","Extremo Direito","FC Famalicão"
"1668168891-1114","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","FC Famalicão","https://www.transfermarkt.pt/fc-famalicao/startseite/verein/3329/saison_id/2021","","13/08/1996 (24)","5,00 M €","17","Ponta de Lança","FC Famalicão"
"1668168891-1115","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","FC Famalicão","https://www.transfermarkt.pt/fc-famalicao/startseite/verein/3329/saison_id/2021","","29/07/1995 (25)","2,50 M €","29","Ponta de Lança","FC Famalicão"
"1668168891-1116","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","FC Famalicão","https://www.transfermarkt.pt/fc-famalicao/startseite/verein/3329/saison_id/2021","Anderson Silva","21/11/1997 (23)","1,50 M €","-","Ponta de Lança","FC Famalicão"
"1668168891-1117","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","FC Famalicão","https://www.transfermarkt.pt/fc-famalicao/startseite/verein/3329/saison_id/2021","","25/04/1998 (23)","800 mil €","25","Ponta de Lança","FC Famalicão"
"1668168891-1118","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","FC Famalicão","https://www.transfermarkt.pt/fc-famalicao/startseite/verein/3329/saison_id/2021","Pablo","02/01/2004 (17)","300 mil €","77","Ponta de Lança","FC Famalicão"
"1668168891-1119","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","FC Famalicão","https://www.transfermarkt.pt/fc-famalicao/startseite/verein/3329/saison_id/2021","Amarildo","19/01/1999 (22)","75 mil €","-","Ponta de Lança","FC Famalicão"
"1668168896-1120","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","Vitória SC","https://www.transfermarkt.pt/vitoria-guimaraes-sc/startseite/verein/2420/saison_id/2021","Bruno Varela","04/11/1994 (26)","4,00 M €","14","Guarda-Redes","Vitória SC"
"1668168896-1121","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","Vitória SC","https://www.transfermarkt.pt/vitoria-guimaraes-sc/startseite/verein/2420/saison_id/2021","Matous Trmal","02/10/1998 (22)","2,00 M €","29","Guarda-Redes","Vitória SC"
"1668168896-1122","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","Vitória SC","https://www.transfermarkt.pt/vitoria-guimaraes-sc/startseite/verein/2420/saison_id/2021","Celton Biai","13/08/2000 (20)","500 mil €","63","Guarda-Redes","Vitória SC"
"1668168896-1123","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","Vitória SC","https://www.transfermarkt.pt/vitoria-guimaraes-sc/startseite/verein/2420/saison_id/2021","Antal Bencze","03/06/2002 (19)","200 mil €","61","Guarda-Redes","Vitória SC"
"1668168896-1124","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","Vitória SC","https://www.transfermarkt.pt/vitoria-guimaraes-sc/startseite/verein/2420/saison_id/2021","Mário Évora","28/01/1999 (22)","","99","Guarda-Redes","Vitória SC"
"1668168896-1125","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","Vitória SC","https://www.transfermarkt.pt/vitoria-guimaraes-sc/startseite/verein/2420/saison_id/2021","","18/06/1997 (24)","3,00 M €","4","Defesa Central","Vitória SC"
"1668168896-1126","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","Vitória SC","https://www.transfermarkt.pt/vitoria-guimaraes-sc/startseite/verein/2420/saison_id/2021","Abdul Mumin","06/06/1998 (23)","3,00 M €","6","Defesa Central","Vitória SC"
"1668168896-1127","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","Vitória SC","https://www.transfermarkt.pt/vitoria-guimaraes-sc/startseite/verein/2420/saison_id/2021","Jorge Fernandes","02/04/1997 (24)","2,00 M €","44","Defesa Central","Vitória SC"
